F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Target
9.358960879,7.539044553,2.266380686,58.65387361,33.02024492,58.69737424,57.26542225,57.03946146,57.30725809,38.24238754,50.16703519,60.05680406,59.22920509,60.04730548,59.23109422,44.54145682,20.64222286,63.13085985,66.04944642,81.89483141,4
9.444137063,7.493207811,2.284779495,58.64172065,33.13335022,58.70267912,57.30109379,57.07367816,57.26087523,38.26167871,50.24739524,60.03901222,59.29758177,60.07686104,59.25240377,44.56736362,20.63788413,63.13182325,66.05043612,81.84901995,4
43.06500726,12.87571355,3.866713101,58.4328292,10.57951616,22.44136444,57.04092717,56.35527499,37.48618337,26.49949525,60.0610185,59.2537701,57.97366954,59.2537701,57.97366954,41.54392815,20.10813458,63.18636232,66.00574432,53.26223299,4
43.06010247,12.86222467,3.804723065,58.41167638,10.54206048,22.46371225,57.00653374,56.35380928,37.49362578,26.50720966,60.03008395,59.24955567,57.94910453,59.24005708,57.95099366,41.52836484,20.11054223,63.17896677,65.99842435,52.96071435,4
43.14527866,12.81638793,3.823121874,58.39952342,10.65516578,22.46901713,57.04220528,56.38802598,37.44724292,26.52650084,60.11044399,59.23176383,58.01748121,59.26961265,57.97230321,41.55427165,20.11411884,63.1794646,65.99987964,52.97420905,4
0.06013087,16.27013998,2.210776038,58.67502643,57.19063549,58.67502643,57.29981568,57.04092717,53.3662764,12.82406606,58.66148224,60.0610185,59.2537701,54.44477186,53.18165869,43.94770146,22.14537872,62.58185684,65.12580662,50.83410256,4
39.36603213,1.857001839,2.26070618,58.67502643,58.27209676,58.67502643,57.29981568,57.04092717,57.29981568,11.31952151,58.67502643,60.0610185,59.2537701,60.0610185,59.2537701,46.6247049,21.38413383,63.14595092,66.06271716,82.03464338,4
0.768287595,0.91020928,0.968940552,0.968754402,0.902732328,1.308539733,1.066160723,0.979684214,0.935860871,2.719903886,0.794649863,0.8193651,0.356345144,0.809887143,0.445985159,0.983687066,0.514036174,1.839579159,1.981010064,0.546537817,1
0.768287595,0.91020928,0.968940552,0.968754402,0.902732328,0.794649863,0.8193651,0.356345144,0.809887143,0.445985159,1.308539733,1.066160723,0.979684214,0.935860871,2.719903886,0.983687066,0.514036174,1.839579159,1.981010064,0.546537817,1
0.768287595,0.968754402,0.902732328,0.91020928,0.968940552,1.308539733,0.935860871,2.719903886,1.066160723,0.979684214,0.794649863,0.809887143,0.445985159,0.8193651,0.356345144,0.983687066,0.514036174,1.839579159,1.981010064,0.546537817,1
0.732459729,0.913728239,0.942930373,0.943599789,0.913202839,1.310632196,1.059110963,1.020795291,0.896602945,2.770914675,0.858434961,0.810235694,0.354352316,0.737788814,0.460166504,0.981663688,0.527148595,1.840477108,1.983491629,0.769822335,1
0.733926302,1.015437501,0.926088215,0.924723594,0.891543003,1.417252395,0.969452495,1.072970604,0.91834879,2.639961544,0.741173744,0.822061732,0.391923701,0.799262611,0.475755409,0.982658776,0.499963406,1.834481991,1.975336234,0.926459712,1
1.273529741,0.907109976,1.133074196,0.628887694,1.040540479,1.096347943,1.109397907,1.006591183,1.136528515,3.499694824,0.81771606,0.360236077,0.325167015,0.435496593,0.522385457,1.019513577,0.728831262,1.841045609,1.978535054,0.740725996,1
1.237701875,0.910628936,1.107064017,0.60373308,1.05101099,1.098440405,1.102348147,1.04770226,1.097270589,3.550705613,0.881501159,0.351106671,0.323174187,0.363398263,0.536566801,1.0174902,0.743066831,1.84206073,1.980899447,0.830036654,1
1.239168448,1.012338198,1.09022186,0.584856886,1.029351154,1.205060604,1.012689679,1.099877573,1.119016434,3.419752481,0.764239942,0.362932709,0.360745572,0.42487206,0.552155706,1.018485287,0.70976744,1.835355701,1.973453965,0.947902361,1
0.414720103,1.080363525,0.952533136,0.971983898,1.077954654,0.908702879,2.121305886,0.992653493,0.949577675,1.212146077,0.809926134,0.813349401,0.365345063,0.804915193,0.474537913,0.930001002,0.398816096,1.822036629,1.954568041,0.563855919,1
0.757608212,1.003452628,0.957703443,0.976042875,0.902966687,0.970026375,1.769759363,0.978111693,0.942098981,1.280142729,0.805808412,0.816159289,0.366520684,0.808151845,0.446555975,0.918740613,0.31231897,1.823717258,1.966918773,0.730414271,1
1.516721159,0.928146529,0.805527353,0.623480837,1.818458924,0.531459146,1.612186899,0.633234177,0.769615041,0.740555915,0.746784436,0.698840383,0.186721346,0.583795558,0.459732539,0.843684016,0.43860887,1.480224368,1.619704753,0.897510037,2
1.516721159,0.928146529,0.805527353,0.623480837,1.818458924,0.746784436,0.698840383,0.186721346,0.583795558,0.459732539,0.531459146,1.612186899,0.633234177,0.769615041,0.740555915,0.843684016,0.43860887,1.480224368,1.619704753,0.897510037,2
1.516721159,0.623480837,1.818458924,0.928146529,0.805527353,0.531459146,0.769615041,0.740555915,1.612186899,0.633234177,0.746784436,0.583795558,0.459732539,0.698840383,0.186721346,0.843684016,0.43860887,1.480224368,1.619704753,0.897510037,2
1.502314024,0.919730225,0.81008793,0.656324843,1.830458926,0.482638827,1.651887558,0.655362913,0.764456115,0.805011228,0.778214614,0.725080033,0.217672471,0.560135917,0.462924257,0.854819992,0.440460247,1.483281386,1.623670939,0.890757395,2
1.427622192,0.901998845,0.787004327,0.585323039,1.814673697,0.52242856,1.584211168,0.683579928,0.768292634,0.729216762,0.748404856,0.707413635,0.190180154,0.619415753,0.462819812,0.835505691,0.424439974,1.48069794,1.621441389,0.984929299,2
1.033309707,0.806219561,0.925186007,0.221647819,4.991231745,0.721676758,0.454209956,0.582888701,0.794423718,2.022000762,0.703747941,0.190466967,0.297837628,1.739364864,0.195762759,1.04533166,1.172316074,1.482599691,1.618300368,0.825159507,2
1.018902572,0.797803258,0.929746584,0.254491825,5.003231748,0.672856438,0.493910616,0.605017437,0.789264791,2.086456074,0.735178118,0.216706617,0.328788754,1.715705222,0.198954477,1.056467635,1.172236115,1.485697546,1.622225717,0.911879531,2
0.94421074,0.780071877,0.906662981,0.183490021,4.987446518,0.712646171,0.426234225,0.633234452,0.79310131,2.010661608,0.70536836,0.199040219,0.301296436,1.774985058,0.198850032,1.037153334,1.174036337,1.483060546,1.620049721,0.988545345,2
0.704267887,1.016987916,0.84212889,0.974713372,1.093980017,0.698151811,0.805392481,0.627368226,0.757434415,0.76801152,0.766609394,0.720548435,0.25927165,0.593536347,0.049903656,0.711887068,0.259054598,1.466072737,1.598168435,0.759691831,2
0.85400185,0.993289302,0.834866346,0.617148545,1.092819131,0.672208871,0.984183027,0.632940611,0.759764835,0.758198223,0.762631717,0.709865499,0.216718214,0.596899937,0.052415944,0.702530137,0.264520141,1.475500013,1.615212754,0.891298612,2
0.283182329,0.188088802,0.19484125,0.142225153,0.207605121,0.169158509,0.166581139,0.262921747,0.118008212,0.118198418,0.360474389,0.159144448,0.072190473,0.401536627,0.148166087,0.19948818,0.088310511,0.354979914,0.382738231,0.246786629,3
0.283182329,0.188088802,0.19484125,0.142225153,0.207605121,0.360474389,0.159144448,0.072190473,0.401536627,0.148166087,0.169158509,0.166581139,0.262921747,0.118008212,0.118198418,0.19948818,0.088310511,0.354979914,0.382738231,0.246786629,3
0.283182329,0.142225153,0.207605121,0.188088802,0.19484125,0.169158509,0.118008212,0.118198418,0.166581139,0.262921747,0.360474389,0.401536627,0.148166087,0.159144448,0.072190473,0.19948818,0.088310511,0.354979914,0.382738231,0.246786629,3
0.285481915,0.171637548,0.195624084,0.149992467,0.207661152,0.157259547,0.193227252,0.267714916,0.155421238,0.205359295,0.390647149,0.209942967,0.10125248,0.432275273,0.147250432,0.218049848,0.088395977,0.364164733,0.396542109,0.366907202,3
0.23669313,0.176409642,0.174270869,0.059228468,0.193648806,0.161355141,0.155881891,0.342898325,0.13965068,0.099952205,0.354365666,0.224198495,0.056232745,0.424520838,0.111959555,0.19408443,0.104132087,0.352331783,0.387655039,0.470321847,3
0.245906048,0.189291605,0.319947326,0.23300909,0.143412016,0.154010476,0.299216425,0.319253752,0.12190115,0.220769627,0.174060353,0.065014518,0.282974279,0.424590345,0.435856818,0.241947589,0.102977775,0.355462679,0.38206839,0.233864109,3
0.248205635,0.172840351,0.32073016,0.240776404,0.143468047,0.142111514,0.325862539,0.324046921,0.159314177,0.307930504,0.204233113,0.115813037,0.312036287,0.455328991,0.434941163,0.260509256,0.101819248,0.364777502,0.395742264,0.344826601,3
0.199416849,0.177612445,0.299376945,0.150012405,0.129455701,0.146207108,0.288517178,0.39923033,0.143543618,0.202523414,0.16795163,0.130068565,0.267016552,0.447574556,0.399650286,0.236543839,0.10424276,0.352690042,0.387109703,0.462902155,3
0.165135503,0.176003898,0.183033352,0.12943745,0.210905017,0.169287866,0.186394029,0.271473524,0.097169766,0.081616275,0.316257417,0.190702707,0.073481518,0.373657672,0.105052572,0.181973904,0.082425661,0.354788671,0.37443649,0.240940177,3
0.252076129,0.179419833,0.186779721,0.135851513,0.219869262,0.169825308,0.187147498,0.266951446,0.107097933,0.079976047,0.339008064,0.180993563,0.061496511,0.378901777,0.115504595,0.190726613,0.086847715,0.370103484,0.399433539,0.246523144,3
0.386418432,0.0232451,1.870012453,0.112309346,0.158679981,0.249924628,0.140814369,0.157030699,0.176622041,2.900307642,0.148879029,0.062069677,0.10762894,0.199621391,1.33316321,0.535115129,0.80804619,0.789789302,0.895240573,0.316831074,4
0.386418432,0.0232451,1.870012453,0.112309346,0.158679981,0.148879029,0.062069677,0.10762894,0.199621391,1.33316321,0.249924628,0.140814369,0.157030699,0.176622041,2.900307642,0.535115129,0.80804619,0.789789302,0.895240573,0.316831074,4
0.386418432,0.112309346,0.158679981,0.0232451,1.870012453,0.249924628,0.176622041,2.900307642,0.140814369,0.157030699,0.148879029,0.199621391,1.33316321,0.062069677,0.10762894,0.535115129,0.80804619,0.789789302,0.895240573,0.316831074,4
0.350812896,0.002261265,1.855668936,0.123346262,0.15311581,0.291666332,0.140307102,0.14025125,0.15386584,2.930590723,0.085942867,0.057659338,0.134052774,0.165742187,1.422232713,0.53383442,0.822431867,0.794893188,0.901166368,0.57572482,4
0.367231849,0.064640238,1.924424114,0.104857526,0.14670436,0.30391919,0.10192851,0.140254502,0.264109612,2.93070196,0.088819947,0.024736923,0.037771945,0.214873831,1.320408941,0.53569223,0.822647928,0.794330876,0.902336664,0.698411712,4
0.561676625,0.028646219,1.221472867,0.249769015,0.236998321,0.261015287,0.166050189,0.159037755,0.129923397,0.172773556,0.059993999,0.110353153,0.024966311,0.578128937,0.145552045,0.273757178,0.299137583,0.791666106,0.894264869,0.693450329,4
0.526071089,0.007662385,1.20712935,0.260805932,0.23143415,0.302756991,0.165542922,0.142258306,0.107167197,0.203056636,-0.002942163,0.105942814,0.051390145,0.544249733,0.234621548,0.272476469,0.29428443,0.796573562,0.900387095,0.63203241,4
0.542490042,0.070041358,1.275884529,0.242317195,0.2250227,0.315009848,0.12716433,0.142261558,0.217410968,0.203167874,-6.51E-05,0.073020398,-0.044890683,0.593381377,0.132797776,0.274334279,0.317155572,0.795875367,0.901693274,0.76530088,4
0.276442361,0.016403217,2.320500519,0.080096948,0.163214036,0.250056828,0.166129089,0.142478943,0.233240168,0.763233826,0.133594187,0.070113728,0.091076024,0.107589546,1.507490268,0.421443979,0.626777793,0.78515983,0.88047113,0.541097881,4
0.274202799,0.017898154,2.303970217,0.087744418,0.160007423,0.253356827,0.158318229,0.144530186,0.225780459,1.328616163,0.141754584,0.060269812,0.10537999,0.120125477,1.693764175,0.471714594,0.679402084,0.793481277,0.897058914,0.39123941,4
0.108309474,0.123744597,0.235986683,0.024494193,0.318969438,0.10675512,0.009117179,0.043473628,0.006017035,0.125907582,0.028500092,0.169966632,0.230135507,0.127267554,0.504775296,0.144228001,0.130630818,0.428750775,0.473528405,0.430687357,1
0.108309474,0.123744597,0.235986683,0.024494193,0.318969438,0.028500092,0.169966632,0.230135507,0.127267554,0.504775296,0.10675512,0.009117179,0.043473628,0.006017035,0.125907582,0.144228001,0.130630818,0.428750775,0.473528405,0.430687357,1
0.108309474,0.024494193,0.318969438,0.123744597,0.235986683,0.10675512,0.006017035,0.125907582,0.009117179,0.043473628,0.028500092,0.127267554,0.504775296,0.169966632,0.230135507,0.144228001,0.130630818,0.428750775,0.473528405,0.430687357,1
0.068024074,0.147622487,0.210887153,0.04346483,0.323536229,0.0964336,-0.021309982,0.055103944,0.050850983,0.146820379,0.030763339,0.149791681,0.277989192,0.173525151,0.496624162,0.150008482,0.130194798,0.419601005,0.466617182,0.523938991,1
0.132431946,0.087790414,0.16594554,-0.067883038,0.300537947,0.037242248,-0.041864223,0.004987436,-0.015537251,0.169470037,0.120179103,0.267540481,0.282443536,0.060084554,0.465560213,0.131261929,0.143189098,0.417703091,0.467606532,0.582452022,1
0.300759727,0.12475617,0.354854437,0.293631121,0.704948236,0.471287451,0.018731072,0.285706473,0.140295422,0.476039685,0.171020955,0.230354284,0.364677559,0.50614001,0.602451657,0.336376951,0.183063892,0.429322461,0.472367323,0.404851331,1
0.260474327,0.14863406,0.329754907,0.312601759,0.709515026,0.460965931,-0.01169609,0.297336789,0.185129371,0.496952483,0.173284202,0.210179333,0.412531244,0.552397607,0.594300522,0.342157431,0.187745271,0.419883197,0.465745594,0.506457035,1
0.324882198,0.088801987,0.284813294,0.201253891,0.686516745,0.401774579,-0.032250331,0.247220281,0.118741136,0.519602141,0.262699966,0.327928133,0.416985588,0.43895701,0.563236573,0.323410879,0.183567004,0.418240572,0.466479655,0.567596471,1
0.053186512,0.135696166,0.227140393,0.044782146,0.332429738,0.099999617,0.017059514,0.044465957,0.007397248,0.147081047,0.0693017,0.155372499,0.233812604,0.125195684,0.500300504,0.146214755,0.128636598,0.43010318,0.461788507,0.554024355,1
0.104715292,0.130847764,0.234067124,0.034794879,0.328305803,0.102823972,0.014558566,0.051529326,0.006086828,0.144650952,0.052869739,0.170084833,0.232652058,0.121100786,0.501049428,0.148675823,0.128132649,0.599272925,0.661680264,0.611039429,1
0.036006538,0.042384419,0.084803214,0.065955747,0.036333915,0.067781071,0.127339422,0.122341037,0.434618396,0.118232502,0.140406276,0.058550877,0.006123768,0.012986988,0.436043637,0.119327187,0.13025654,0.338907715,0.377512485,0.33977515,2
0.036006538,0.042384419,0.084803214,0.065955747,0.036333915,0.140406276,0.058550877,0.006123768,0.012986988,0.436043637,0.067781071,0.127339422,0.122341037,0.434618396,0.118232502,0.119327187,0.13025654,0.338907715,0.377512485,0.33977515,2
0.036006538,0.065955747,0.036333915,0.042384419,0.084803214,0.067781071,0.434618396,0.118232502,0.127339422,0.122341037,0.140406276,0.012986988,0.436043637,0.058550877,0.006123768,0.119327187,0.13025654,0.338907715,0.377512485,0.33977515,2
0.062384441,0.115674172,0.063578735,0.099797328,0.032308701,0.067149318,0.146966779,0.14772517,0.456184517,0.080877433,0.114172402,0.030092193,-0.004609382,0.006113811,0.442830612,0.124083082,0.135165009,0.342882848,0.384370915,0.443078751,2
0.015801374,-0.02768909,0.081542099,0.069256182,-0.002880058,0.023687205,0.088275997,0.178287659,0.421208946,0.110298258,0.164957831,0.051080229,0.008318248,-0.003145333,0.495325618,0.111621678,0.148447286,0.336800934,0.381936879,0.552751427,2
0.238806733,0.037598569,0.231329515,0.261546167,0.497206206,0.381560254,0.122563551,0.017905378,0.076100762,0.254418279,0.042047149,0.007149891,0.161886833,0.44958217,0.635767207,0.227697911,0.185415232,0.339476142,0.376633739,0.329825555,2
0.265184637,0.110888322,0.210105035,0.295387747,0.493180993,0.3809285,0.142190908,0.043289511,0.097666883,0.21706321,0.015813276,-0.021308794,0.151153683,0.442708993,0.642554183,0.232453806,0.183120321,0.34313827,0.383805174,0.44912118,2
0.21860157,-0.03247494,0.228068399,0.264846601,0.457992234,0.337466388,0.083500125,0.073852,0.062691311,0.246484035,0.066598704,-0.000320757,0.164081313,0.433449849,0.695049188,0.219992401,0.191159979,0.33736439,0.381063104,0.530631239,2
0.025902249,0.035155122,0.046680564,0.02774834,0.022627208,0.074799179,0.096583634,0.107304812,0.40748965,0.101953844,0.133943358,0.03127211,0.00643988,0.017210795,0.436691559,0.10478682,0.12999992,0.340285421,0.367886988,0.422722422,2
0.03213392,0.043739118,0.062214812,0.033229862,0.022642475,0.074146956,0.105453811,0.109531732,0.413692007,0.111567041,0.134290697,0.033843914,0.00799599,0.017213246,0.43699256,0.109245876,0.12964548,0.481635977,0.534617516,0.535697152,2
0.010298121,0.183252811,0.17113715,0.075762794,0.18430561,0.063871734,0.176934313,0.301471299,0.348959001,0.184559607,0.184795771,0.00694324,0.125484007,0.054417364,0.388564527,0.16405049,0.11105199,0.372738283,0.405269495,0.342158958,3
0.010298121,0.183252811,0.17113715,0.075762794,0.18430561,0.184795771,0.00694324,0.125484007,0.054417364,0.388564527,0.063871734,0.176934313,0.301471299,0.348959001,0.184559607,0.16405049,0.11105199,0.372738283,0.405269495,0.342158958,3
0.010298121,0.075762794,0.18430561,0.183252811,0.17113715,0.063871734,0.348959001,0.184559607,0.176934313,0.301471299,0.184795771,0.054417364,0.388564527,0.00694324,0.125484007,0.16405049,0.11105199,0.372738283,0.405269495,0.342158958,3
0.007385673,0.157159144,0.218844618,0.098507744,0.195923485,0.07690081,0.155518689,0.310129986,0.417921567,0.154664654,0.187851428,0.039874205,0.097117704,0.085761531,0.400527699,0.173605929,0.117643091,0.376981434,0.413331231,0.443723679,3
0.011320814,0.201387784,0.199378884,0.12905337,0.182430716,-0.021497677,0.145123721,0.250463245,0.307570427,0.200263325,0.171301437,0.096435771,0.086155604,0.088248705,0.353625477,0.160084107,0.097923286,0.368341366,0.408107635,0.513739323,3
0.259335926,0.183436363,0.301105143,0.30032268,0.422399023,0.414715458,0.264104766,0.21945092,0.146926833,0.014523667,0.015584622,0.121473953,0.048254314,0.381658208,0.645933014,0.249281659,0.167328,0.373212842,0.404611689,0.324423961,3
0.256423478,0.157342696,0.34881261,0.32306763,0.434016899,0.427744534,0.242689142,0.228109607,0.215889398,-0.015371286,0.018640278,0.154404918,0.019888011,0.413002375,0.657896186,0.258837098,0.176766853,0.377250167,0.412879252,0.448378171,3
